username,login_time,logout_time,session_duration_seconds,source_os,remote_ip,lan_ip,auth_type,active_mac,login_hour,logout_hour,day_of_week,cluster_label,is_anomaly
231,2025-10-01 09:15:07,2025-10-01 17:10:29,28522,0,0,-1,1,12:32:58:06:af:2c,9,17,2,2,0
36,2025-10-01 09:15:23,2025-10-01 18:33:07,33464,0,0,-1,1,39:76:47:90:67:b3,9,18,2,2,0
8,2025-10-01 09:15:33,2025-10-01 19:07:04,35491,0,0,-1,1,65:63:c7:98:64:20,9,19,2,2,0
149,2025-10-01 09:16:04,2025-10-01 16:19:03,25379,0,0,-1,0,16:24:f5:fa:3c:b8,9,16,2,1,0
467,2025-10-01 09:17:26,2025-10-01 18:18:41,32475,0,0,-1,1,57:5d:48:78:5e:61,9,18,2,2,0
12,2025-10-01 09:17:59,2025-10-01 17:17:10,28751,0,0,-1,1,2e:5c:6b:0a:cf:67,9,17,2,2,0
45,2025-10-01 09:18:05,2025-10-01 17:02:16,27851,0,0,-1,0,a0:44:3a:d5:0d:d3,9,17,2,1,0
19,2025-10-01 09:18:30,2025-10-01 17:59:57,31287,0,0,-1,1,d0:cf:dc:d5:92:9d,9,17,2,2,0
14,2025-10-01 09:19:08,2025-10-01 19:06:56,35268,0,0,-1,1,c5:9e:f7:e7:85:b8,9,19,2,2,0
296,2025-10-01 09:19:09,2025-10-01 18:17:55,32326,0,0,-1,1,6c:1d:12:5b:92:cd,9,18,2,2,0
145,2025-10-01 09:19:13,2025-10-01 18:07:02,31669,0,0,-1,0,d9:02:da:14:f0:5c,9,18,2,1,0
76,2025-10-01 09:19:17,2025-10-01 17:01:49,27752,0,0,-1,1,de:0c:8b:d7:47:26,9,17,2,2,0
482,2025-10-01 09:19:18,2025-10-01 19:07:44,35306,0,0,-1,1,ef:27:78:ec:a0:f8,9,19,2,2,0
398,2025-10-01 09:19:23,2025-10-01 18:58:58,34775,0,0,-1,1,e6:1d:6e:af:b1:d7,9,18,2,2,0
340,2025-10-01 09:19:34,2025-10-01 17:38:00,29906,0,0,-1,1,c1:94:fa:c3:52:d3,9,17,2,2,0
264,2025-10-01 09:19:52,2025-10-01 16:52:41,27169,0,0,-1,1,08:c8:2d:33:5e:af,9,16,2,2,0
203,2025-10-01 09:21:04,2025-10-01 16:48:34,26850,0,0,-1,0,74:3b:05:89:4e:6f,9,16,2,1,0
17,2025-10-01 09:21:21,2025-10-01 18:25:44,32663,0,0,-1,1,81:d3:0c:7c:43:fd,9,18,2,2,0
415,2025-10-01 09:22:10,2025-10-01 17:13:07,28257,0,0,-1,0,7b:c4:43:01:63:33,9,17,2,1,0
349,2025-10-01 09:22:12,2025-10-01 19:20:54,35922,0,0,-1,1,61:8c:66:50:6d:4b,9,19,2,2,0
346,2025-10-01 09:22:28,2025-10-01 18:19:14,32206,0,0,-1,1,46:5b:ac:e1:62:df,9,18,2,2,0
356,2025-10-01 09:22:31,2025-10-01 16:31:13,25722,0,0,-1,0,fe:27:d3:bd:08:de,9,16,2,1,0
293,2025-10-01 09:22:59,2025-10-01 16:41:28,26309,0,0,-1,0,05:2d:ea:0e:e0:13,9,16,2,1,0
118,2025-10-01 09:23:15,2025-10-01 17:20:59,28664,0,0,-1,1,24:41:25:fc:1e:4d,9,17,2,2,0
429,2025-10-01 09:23:16,2025-10-01 19:02:04,34728,0,0,-1,0,7d:39:82:a8:9a:3b,9,19,2,1,0
229,2025-10-01 09:23:27,2025-10-01 18:17:21,32034,0,0,-1,1,da:eb:e8:e9:b7:14,9,18,2,2,0
169,2025-10-01 09:23:48,2025-10-01 17:42:48,29940,0,0,-1,1,31:09:17:ce:4b:63,9,17,2,2,0
178,2025-10-01 09:23:49,2025-10-01 17:38:55,29706,0,0,-1,1,cc:52:16:8a:d8:7c,9,17,2,2,0
93,2025-10-01 09:23:50,2025-10-01 17:24:43,28853,0,0,-1,0,71:23:6a:00:00:21,9,17,2,1,0
153,2025-10-01 09:24:31,2025-10-01 17:25:06,28835,0,0,-1,0,22:5b:ce:a7:09:cd,9,17,2,1,0
436,2025-10-01 09:25:06,2025-10-01 17:11:46,28000,0,0,-1,1,be:89:19:26:29:ee,9,17,2,2,0
140,2025-10-01 09:25:32,2025-10-01 16:39:50,26058,0,0,-1,0,dd:e2:c7:13:82:44,9,16,2,1,0
441,2025-10-01 09:25:55,2025-10-01 18:22:08,32173,0,0,-1,0,d3:e5:59:fe:b3:bd,9,18,2,1,0
323,2025-10-01 09:26:07,2025-10-01 17:20:00,28433,0,0,-1,0,2f:03:54:79:9d:fb,9,17,2,1,0
243,2025-10-01 09:26:29,2025-10-01 18:36:29,33000,0,0,-1,0,af:f5:26:11:68:71,9,18,2,1,0
255,2025-10-01 09:26:36,2025-10-01 23:38:28,51112,0,0,-1,1,1a:c7:38:c6:4d:62,9,23,2,-1,1
129,2025-10-01 09:26:51,2025-10-01 16:56:47,26996,0,0,-1,1,10:3c:35:3f:93:5d,9,16,2,2,0
273,2025-10-01 09:27:31,2025-10-01 16:48:18,26447,0,0,-1,0,d5:bc:9f:39:89:80,9,16,2,1,0
354,2025-10-01 09:29:03,2025-10-01 18:20:41,31898,0,0,-1,0,ae:90:02:6a:02:8f,9,18,2,1,0
357,2025-10-01 09:29:31,2025-10-01 18:48:15,33524,0,0,-1,1,46:16:9c:22:b3:a0,9,18,2,2,0
237,2025-10-01 09:29:34,2025-10-01 17:46:18,29804,0,0,-1,1,90:0b:d3:b9:79:02,9,17,2,2,0
228,2025-10-01 09:29:43,2025-10-01 16:35:25,25542,0,0,-1,0,f4:35:30:dc:83:93,9,16,2,1,0
272,2025-10-01 09:29:44,2025-10-01 17:06:09,27385,0,0,-1,0,8e:fc:1c:2d:66:7d,9,17,2,1,0
326,2025-10-01 09:30:14,2025-10-01 19:03:21,34387,0,0,-1,0,de:3a:02:82:5b:f0,9,19,2,1,0
433,2025-10-01 09:30:24,2025-10-01 17:52:59,30155,0,0,-1,0,ff:d2:e3:80:fa:02,9,17,2,1,0
463,2025-10-01 09:30:28,2025-10-01 17:17:51,28043,0,0,-1,1,71:d2:6f:db:c9:19,9,17,2,2,0
162,2025-10-01 09:31:08,2025-10-01 18:39:43,32915,0,0,-1,1,a5:c3:63:e2:7a:e6,9,18,2,2,0
212,2025-10-01 09:31:48,2025-10-01 17:37:38,29150,0,0,-1,0,47:a7:e9:07:06:59,9,17,2,1,0
300,2025-10-01 09:32:09,2025-10-01 16:40:13,25684,0,0,-1,0,3a:65:5a:c9:9d:bc,9,16,2,1,0
477,2025-10-01 09:32:14,2025-10-01 17:28:24,28570,0,0,-1,0,a0:0c:21:3b:32:a9,9,17,2,1,0
172,2025-10-01 09:32:23,2025-10-01 17:19:59,28056,0,0,-1,0,fb:b3:57:22:84:ba,9,17,2,1,0
329,2025-10-01 09:32:27,2025-10-01 18:30:17,32270,0,0,-1,1,9d:ea:a5:33:7c:ac,9,18,2,2,0
386,2025-10-01 09:33:30,2025-10-01 16:55:32,26522,0,0,-1,0,a6:de:c9:5d:22:73,9,16,2,1,0
37,2025-10-01 09:34:01,2025-10-01 16:45:12,25871,0,0,-1,1,12:fd:91:80:85:c7,9,16,2,2,0
210,2025-10-01 09:34:03,2025-10-01 17:15:31,27688,0,0,-1,1,f4:5b:d2:7d:ad:4c,9,17,2,2,0
475,2025-10-01 09:34:15,2025-10-01 18:02:22,30487,0,0,-1,1,b0:1e:ea:5e:91:e1,9,18,2,2,0
305,2025-10-01 09:34:47,2025-10-01 19:23:32,35325,0,0,-1,1,03:c2:5d:fb:27:48,9,19,2,2,0
88,2025-10-01 09:35:40,2025-10-01 19:02:27,34007,0,0,-1,0,94:e5:ec:86:23:68,9,19,2,1,0
307,2025-10-01 09:35:50,2025-10-01 16:37:02,25272,0,0,-1,0,f0:13:2d:7b:7c:76,9,16,2,1,0
390,2025-10-01 09:36:08,2025-10-01 19:23:12,35224,0,0,-1,1,b7:db:c5:63:c2:0f,9,19,2,2,0
206,2025-10-01 09:36:20,2025-10-01 19:11:28,34508,0,0,-1,0,d0:57:71:02:7c:58,9,19,2,1,0
218,2025-10-01 09:36:23,2025-10-01 19:27:04,35441,0,0,-1,0,e9:60:cd:b1:84:d1,9,19,2,1,0
481,2025-10-01 09:36:24,2025-10-01 19:23:31,35227,0,0,-1,1,a5:ce:88:b1:44:25,9,19,2,2,0
378,2025-10-01 09:36:39,2025-10-01 18:46:00,32961,0,0,-1,0,18:ce:fa:f6:3b:6a,9,18,2,1,0
18,2025-10-01 09:39:16,2025-10-01 17:10:50,27094,0,0,-1,0,88:43:7f:fc:a6:34,9,17,2,1,0
144,2025-10-01 09:39:50,2025-10-01 17:13:40,27230,0,0,-1,0,f8:c4:52:ea:6f:7a,9,17,2,1,0
404,2025-10-01 09:40:13,2025-10-01 18:29:18,31745,0,0,-1,0,54:e0:1f:73:05:4c,9,18,2,1,0
327,2025-10-01 09:40:45,2025-10-01 17:53:09,29544,0,0,-1,0,e9:95:dd:24:bb:26,9,17,2,1,0
111,2025-10-01 09:41:03,2025-10-01 09:58:06,1023,0,0,-1,1,fb:2e:1c:e1:ac:78,9,9,2,3,0
44,2025-10-01 09:41:08,2025-10-01 18:15:00,30832,0,-1,-1,0,ff:bf:56:0f:48:72,9,18,2,1,0
142,2025-10-01 09:41:46,2025-10-01 17:24:11,27745,0,0,-1,1,67:2d:82:08:ff:f4,9,17,2,2,0
446,2025-10-01 09:41:53,2025-10-01 19:11:38,34185,0,0,-1,1,ff:bc:bb:68:34:d2,9,19,2,2,0
413,2025-10-01 09:41:58,2025-10-01 18:32:28,31830,0,0,-1,1,0e:fe:7a:40:6a:60,9,18,2,2,0
284,2025-10-01 09:42:30,2025-10-01 19:36:25,35635,0,0,-1,0,79:7c:a5:bd:84:3b,9,19,2,1,0
21,2025-10-01 09:42:35,2025-10-01 18:42:07,32372,0,0,-1,1,b3:9e:c9:de:2e:f6,9,18,2,2,0
333,2025-10-01 09:44:39,2025-10-01 17:19:00,27261,0,0,-1,0,35:7d:83:69:8e:61,9,17,2,1,0
485,2025-10-01 09:45:02,2025-10-01 17:11:01,26759,0,0,-1,0,60:b2:c3:8d:61:29,9,17,2,1,0
94,2025-10-01 09:45:32,2025-10-01 17:52:17,29205,0,0,-1,1,a9:6e:f9:5e:2a:5c,9,17,2,2,0
132,2025-10-01 09:45:44,2025-10-01 17:01:29,26145,0,0,-1,0,c2:86:4d:53:a1:19,9,17,2,1,0
116,2025-10-01 09:46:30,2025-10-01 19:34:49,35299,0,0,-1,1,05:36:af:56:3f:3c,9,19,2,2,0
336,2025-10-01 09:46:34,2025-10-01 18:19:44,30790,0,0,-1,1,77:e3:f7:a2:6d:20,9,18,2,2,0
208,2025-10-01 09:46:50,2025-10-01 19:13:48,34018,0,0,-1,0,0b:ef:dc:3f:9b:0c,9,19,2,1,0
96,2025-10-01 09:48:07,2025-10-01 18:45:27,32240,0,0,-1,1,a5:a2:ae:15:aa:c0,9,18,2,2,0
319,2025-10-01 09:48:20,2025-10-01 18:32:51,31471,0,0,-1,1,a5:53:f5:76:80:9b,9,18,2,2,0
263,2025-10-01 09:48:28,2025-10-01 19:24:22,34554,0,0,-1,0,95:9c:fe:2a:85:88,9,19,2,1,0
321,2025-10-01 09:49:09,2025-10-01 19:37:29,35300,0,0,-1,1,67:f7:00:a1:94:9e,9,19,2,2,0
214,2025-10-01 09:49:12,2025-10-01 17:14:10,26698,0,0,-1,1,01:8d:94:ef:99:a4,9,17,2,2,0
152,2025-10-01 09:49:15,2025-10-01 18:29:04,31189,0,0,-1,1,10:d1:2b:8e:5d:15,9,18,2,2,0
97,2025-10-01 09:49:23,2025-10-01 18:11:15,30112,0,0,-1,1,f9:f2:fa:9f:ba:9d,9,18,2,2,0
389,2025-10-01 09:49:42,2025-10-01 19:13:43,33841,0,0,-1,1,d6:a7:4f:33:8d:a0,9,19,2,2,0
150,2025-10-01 09:49:52,2025-10-01 19:18:09,34097,0,0,-1,1,b8:17:d1:0d:67:1c,9,19,2,2,0
77,2025-10-01 09:49:53,2025-10-01 18:00:11,29418,0,0,-1,0,c0:ad:db:ea:f3:26,9,18,2,1,0
363,2025-10-01 09:50:13,2025-10-01 18:24:49,30876,0,0,-1,0,7b:80:f7:6e:b6:cb,9,18,2,1,0
20,2025-10-01 09:50:28,2025-10-01 19:05:05,33277,0,0,-1,1,a7:00:41:b1:87:cd,9,19,2,2,0
406,2025-10-01 09:50:33,2025-10-01 17:25:38,27305,0,0,-1,0,47:48:0d:30:e0:5e,9,17,2,1,0
330,2025-10-01 09:50:49,2025-10-01 19:16:49,33960,0,0,-1,0,e4:e9:0c:34:5c:52,9,19,2,1,0
448,2025-10-01 09:50:55,2025-10-01 17:36:55,27960,0,0,-1,0,65:e1:0f:2b:5d:93,9,17,2,1,0
405,2025-10-01 09:51:02,2025-10-01 17:15:54,26692,0,0,-1,1,ab:c2:1a:c3:67:31,9,17,2,2,0
165,2025-10-01 09:51:09,2025-10-01 17:41:28,28219,0,0,-1,1,fd:58:d8:88:ad:e3,9,17,2,2,0
7,2025-10-01 09:51:13,2025-10-01 17:46:02,28489,0,0,-1,1,7c:15:96:69:71:44,9,17,2,2,0
489,2025-10-01 09:51:30,2025-10-01 17:22:40,27070,0,0,-1,0,6c:06:b8:59:b6:74,9,17,2,1,0
479,2025-10-01 09:51:55,2025-10-01 18:54:44,32569,0,0,-1,0,5d:a8:51:71:0c:8f,9,18,2,1,0
185,2025-10-01 09:52:00,2025-10-01 17:16:48,26688,0,0,-1,0,c5:a7:33:97:cc:83,9,17,2,1,0
469,2025-10-01 09:52:03,2025-10-01 19:12:41,33638,0,0,-1,0,55:0f:50:9a:87:d2,9,19,2,1,0
348,2025-10-01 09:52:15,2025-10-01 18:07:55,29740,0,0,-1,0,79:ad:5c:71:38:01,9,18,2,1,0
453,2025-10-01 09:52:40,2025-10-01 19:39:52,35232,0,0,-1,1,9e:36:ec:9d:c0:b3,9,19,2,2,0
104,2025-10-01 09:52:41,2025-10-01 18:43:13,31832,0,0,-1,1,08:04:23:39:1a:1b,9,18,2,2,0
32,2025-10-01 09:52:56,2025-10-01 19:49:51,35815,0,0,-1,1,26:b7:cc:bf:21:eb,9,19,2,2,0
213,2025-10-01 09:53:15,2025-10-01 19:00:27,32832,0,0,-1,0,fd:8e:7e:02:23:d7,9,19,2,1,0
317,2025-10-01 09:53:39,2025-10-01 17:05:11,25892,0,0,-1,1,9c:e6:f7:dd:09:47,9,17,2,2,0
112,2025-10-01 09:55:15,2025-10-01 18:45:07,31792,0,0,-1,0,75:12:22:da:2f:83,9,18,2,1,0
1,2025-10-01 09:55:23,2025-10-01 18:27:21,30718,0,0,-1,1,21:cf:d6:70:45:e8,9,18,2,2,0
365,2025-10-01 09:55:39,2025-10-01 19:00:14,32675,0,0,-1,1,95:6f:7b:b9:91:36,9,19,2,2,0
289,2025-10-01 09:56:49,2025-10-01 18:44:03,31634,0,0,-1,0,f4:c6:41:66:01:68,9,18,2,1,0
283,2025-10-01 09:56:51,2025-10-01 17:39:04,27733,0,0,-1,1,e3:6f:34:ee:f0:4d,9,17,2,2,0
30,2025-10-01 09:58:12,2025-10-01 17:00:04,25312,0,0,-1,1,e6:98:90:28:7b:b2,9,17,2,2,0
181,2025-10-01 09:58:17,2025-10-01 17:20:43,26546,0,0,-1,0,e4:df:39:f1:c2:57,9,17,2,1,0
297,2025-10-01 09:59:02,2025-10-01 10:38:57,2395,0,0,-1,1,ad:68:27:79:49:c8,9,10,2,3,0
57,2025-10-01 09:59:03,2025-10-01 17:30:34,27091,0,0,-1,1,13:6c:8e:19:02:d3,9,17,2,2,0
200,2025-10-01 09:59:12,2025-10-01 19:46:12,35220,0,0,-1,0,5f:af:e6:de:bf:39,9,19,2,1,0
480,2025-10-01 09:59:33,2025-10-01 19:27:23,34070,0,0,-1,0,c1:f4:40:7a:7d:c3,9,19,2,1,0
215,2025-10-01 09:59:53,2025-10-01 18:50:21,31828,0,0,-1,0,68:f0:d6:d1:40:d4,9,18,2,1,0
167,2025-10-01 10:00:15,2025-10-01 18:14:59,29684,0,0,-1,0,c3:9f:1c:ab:dd:0a,10,18,2,1,0
254,2025-10-01 10:00:19,2025-10-01 17:10:27,25808,0,0,-1,1,d4:95:44:75:7a:56,10,17,2,2,0
460,2025-10-01 10:00:34,2025-10-01 17:17:01,26187,0,0,-1,1,ce:bd:af:59:00:ed,10,17,2,2,0
495,2025-10-01 10:01:06,2025-10-01 17:05:52,25486,0,0,-1,1,bc:e4:a6:27:05:53,10,17,2,2,0
439,2025-10-01 10:01:12,2025-10-01 19:03:17,32525,0,0,-1,1,ba:ed:b3:9d:da:da,10,19,2,2,0
134,2025-10-01 10:02:24,2025-10-01 17:10:54,25710,0,0,-1,0,89:19:a6:dc:ed:0f,10,17,2,1,0
458,2025-10-01 10:02:55,2025-10-01 19:55:09,35534,0,0,-1,1,25:eb:72:5e:9d:35,10,19,2,2,0
34,2025-10-01 10:03:03,2025-10-01 19:30:40,34057,0,0,-1,1,b9:bb:16:78:db:6c,10,19,2,2,0
368,2025-10-01 10:03:35,2025-10-01 19:52:35,35340,0,0,-1,0,ac:48:c1:ce:4a:8a,10,19,2,1,0
320,2025-10-01 10:03:39,2025-10-01 18:30:05,30386,0,0,-1,0,a7:21:3d:f1:e9:2b,10,18,2,1,0
393,2025-10-01 10:03:42,2025-10-01 18:15:17,29495,0,0,-1,0,3f:4c:8d:a9:e3:97,10,18,2,1,0
207,2025-10-01 10:03:46,2025-10-01 17:45:01,27675,0,0,-1,0,c0:86:21:a3:e5:58,10,17,2,1,0
450,2025-10-01 10:03:49,2025-10-01 17:44:42,27653,0,0,-1,0,45:34:4e:00:5e:0b,10,17,2,1,0
232,2025-10-01 10:03:58,2025-10-02 01:38:10,56052,0,0,-1,0,99:53:60:5a:14:89,10,1,2,7,0
315,2025-10-01 10:04:21,2025-10-01 17:16:14,25913,0,0,-1,1,f8:34:7e:e4:b1:84,10,17,2,2,0
143,2025-10-01 10:05:04,2025-10-01 19:54:01,35337,0,0,-1,1,91:a4:4c:6c:d5:ca,10,19,2,2,0
274,2025-10-01 10:05:35,2025-10-01 17:07:58,25343,0,0,-1,1,7a:bd:f5:c0:11:a8,10,17,2,2,0
306,2025-10-01 10:06:51,2025-10-01 17:26:33,26382,0,0,-1,1,e9:56:78:ca:ae:62,10,17,2,2,0
56,2025-10-01 10:07:22,2025-10-01 17:48:18,27656,0,0,-1,0,a8:75:ff:52:d4:b5,10,17,2,1,0
84,2025-10-01 10:07:26,2025-10-01 19:01:16,32030,0,0,-1,1,79:e7:a9:51:cd:01,10,19,2,2,0
465,2025-10-01 10:07:31,2025-10-01 17:51:24,27833,0,0,-1,0,1f:ab:93:b8:de:0c,10,17,2,1,0
40,2025-10-01 10:07:51,2025-10-01 17:16:19,25708,0,0,-1,1,39:29:87:cb:c0:0d,10,17,2,2,0
4,2025-10-01 10:08:20,2025-10-01 19:22:18,33238,0,0,-1,0,c0:d1:ce:d8:6b:48,10,19,2,1,0
427,2025-10-01 10:08:53,2025-10-01 17:47:12,27499,0,0,-1,1,f1:f4:bf:94:3b:57,10,17,2,2,0
109,2025-10-01 10:09:05,2025-10-01 17:48:27,27562,0,0,-1,1,65:f5:11:ee:ca:2d,10,17,2,2,0
110,2025-10-01 10:09:19,2025-10-01 20:03:01,35622,0,0,-1,1,51:f8:2e:57:5f:82,10,20,2,2,0
471,2025-10-01 10:11:36,2025-10-01 18:41:39,30603,0,0,-1,0,63:13:fe:9b:c4:2a,10,18,2,1,0
417,2025-10-01 10:11:42,2025-10-01 18:28:11,29789,0,0,-1,1,f4:dc:ba:72:d2:f4,10,18,2,2,0
416,2025-10-01 10:11:52,2025-10-01 17:55:03,27791,0,0,-1,1,0e:6a:3f:96:fc:9c,10,17,2,2,0
82,2025-10-01 10:11:55,2025-10-01 19:40:16,34101,0,0,-1,1,d5:ad:62:4b:28:55,10,19,2,2,0
468,2025-10-01 10:12:53,2025-10-01 18:41:10,30497,0,0,-1,0,b4:74:9a:91:9f:7c,10,18,2,1,0
324,2025-10-01 10:13:31,2025-10-01 18:19:05,29134,0,0,-1,1,b6:e8:0b:4f:62:57,10,18,2,2,0
388,2025-10-01 10:14:25,2025-10-01 19:17:17,32572,0,0,-1,1,98:e8:a5:a1:f4:63,10,19,2,2,0
325,2025-10-01 10:14:46,2025-10-01 18:00:37,27951,0,0,-1,0,7d:12:57:30:eb:b7,10,18,2,1,0
392,2025-10-01 10:14:52,2025-10-01 17:55:20,27628,0,0,-1,1,35:1d:c1:06:4a:1f,10,17,2,2,0
257,2025-10-01 10:14:59,2025-10-01 20:05:53,35454,0,0,-1,1,e0:d6:1e:61:c8:7d,10,20,2,2,0
347,2025-10-01 10:15:04,2025-10-01 18:35:33,30029,0,0,-1,1,06:8d:bd:7b:37:f3,10,18,2,2,0
239,2025-10-01 10:15:56,2025-10-01 19:56:28,34832,0,0,-1,0,df:cf:c8:a7:c8:f5,10,19,2,1,0
31,2025-10-01 10:16:02,2025-10-01 20:08:23,35541,0,0,-1,1,97:6b:45:2a:eb:22,10,20,2,2,0
438,2025-10-01 10:16:27,2025-10-01 17:53:34,27427,0,0,-1,0,0c:69:8d:b2:7a:c3,10,17,2,1,0
362,2025-10-01 10:16:47,2025-10-01 19:21:25,32678,0,0,-1,1,65:c4:e6:77:ab:d2,10,19,2,2,0
360,2025-10-01 10:16:57,2025-10-01 18:13:50,28613,0,0,-1,0,a3:ce:c8:95:a5:f0,10,18,2,1,0
372,2025-10-01 10:17:02,2025-10-01 18:23:34,29192,0,0,-1,1,14:7e:ac:55:10:0a,10,18,2,2,0
63,2025-10-01 10:17:13,2025-10-01 17:18:39,25286,0,0,-1,0,74:b9:4f:a8:e5:9a,10,17,2,1,0
278,2025-10-01 10:17:59,2025-10-01 20:05:02,35223,0,0,-1,1,59:f2:fa:3e:d4:75,10,20,2,2,0
311,2025-10-01 10:18:14,2025-10-01 19:43:04,33890,0,0,-1,1,e1:dd:a8:36:7b:d2,10,19,2,2,0
302,2025-10-01 10:19:34,2025-10-01 18:46:22,30408,0,0,-1,1,38:b6:3b:63:8b:8a,10,18,2,2,0
379,2025-10-01 10:19:57,2025-10-01 19:56:16,34579,0,0,-1,0,bb:11:a7:8b:68:f7,10,19,2,1,0
29,2025-10-01 10:21:15,2025-10-01 20:14:13,35578,0,0,-1,0,48:f6:ef:b3:d6:54,10,20,2,1,0
201,2025-10-01 10:21:57,2025-10-01 18:54:19,30742,0,0,-1,0,d4:c1:45:ff:9e:aa,10,18,2,1,0
119,2025-10-01 10:22:21,2025-10-01 19:28:53,32792,0,0,-1,0,a2:5f:00:a5:82:60,10,19,2,1,0
292,2025-10-01 10:22:34,2025-10-01 18:20:52,28698,0,0,-1,0,80:a8:db:4d:87:fa,10,18,2,1,0
124,2025-10-01 10:22:37,2025-10-01 20:03:57,34880,0,0,-1,1,eb:2a:0a:9f:98:7f,10,20,2,2,0
87,2025-10-01 10:22:54,2025-10-01 19:01:31,31117,0,0,-1,1,2a:a8:d1:7e:a4:ca,10,19,2,2,0
385,2025-10-01 10:23:01,2025-10-01 18:00:27,27446,0,0,-1,1,03:23:9d:f9:15:4c,10,18,2,2,0
419,2025-10-01 10:23:23,2025-10-01 18:59:23,30960,0,0,-1,0,23:51:33:cc:f0:51,10,18,2,1,0
226,2025-10-01 10:23:46,2025-10-01 18:11:06,28040,0,0,-1,1,de:30:15:0c:e8:e1,10,18,2,2,0
490,2025-10-01 10:24:14,2025-10-01 20:13:31,35357,0,0,-1,0,c6:75:93:84:9f:c4,10,20,2,1,0
351,2025-10-01 10:25:08,2025-10-01 18:31:27,29179,0,0,-1,1,42:e8:dd:97:9d:2b,10,18,2,2,0
114,2025-10-01 10:25:32,2025-10-01 19:14:36,31744,0,0,-1,0,9d:6c:b3:c5:32:ee,10,19,2,1,0
193,2025-10-01 10:26:07,2025-10-01 17:32:57,25610,0,0,-1,1,24:07:d1:02:0b:8a,10,17,2,2,0
434,2025-10-01 10:26:09,2025-10-01 19:04:38,31109,0,0,-1,1,06:19:1e:f6:a5:e8,10,19,2,2,0
484,2025-10-01 10:26:30,2025-10-01 19:29:10,32560,0,0,-1,0,7d:4f:80:52:13:ce,10,19,2,1,0
127,2025-10-01 10:26:33,2025-10-01 19:50:37,33844,0,0,-1,1,ff:f9:66:55:db:55,10,19,2,2,0
126,2025-10-01 10:26:39,2025-10-01 20:12:22,35143,0,0,-1,1,09:b7:97:3f:b3:35,10,20,2,2,0
281,2025-10-01 10:26:46,2025-10-01 20:12:22,35136,0,0,-1,0,73:b5:f8:e3:f0:96,10,20,2,1,0
166,2025-10-01 10:26:52,2025-10-01 19:23:03,32171,0,0,-1,1,1d:88:ac:e2:78:34,10,19,2,2,0
409,2025-10-01 10:27:26,2025-10-01 19:46:07,33521,0,0,-1,0,f1:c4:06:b6:17:50,10,19,2,1,0
288,2025-10-01 10:27:35,2025-10-01 20:04:47,34632,0,0,-1,0,06:9b:56:4d:ab:2b,10,20,2,1,0
219,2025-10-01 10:27:40,2025-10-01 19:48:26,33646,0,0,-1,1,be:26:ca:3c:11:e7,10,19,2,2,0
105,2025-10-01 10:27:45,2025-10-01 19:22:50,32105,0,0,-1,1,5a:f0:81:49:a9:39,10,19,2,2,0
135,2025-10-01 10:27:53,2025-10-01 18:38:44,29451,0,0,-1,0,ba:01:0f:5a:8d:24,10,18,2,1,0
125,2025-10-01 10:28:05,2025-10-01 18:32:27,29062,0,0,-1,1,ac:6b:92:25:63:bb,10,18,2,2,0
295,2025-10-01 10:28:45,2025-10-01 18:08:11,27566,0,0,-1,0,bf:f9:b6:c9:d3:bc,10,18,2,1,0
227,2025-10-01 10:28:53,2025-10-01 18:53:56,30303,0,0,-1,1,70:11:25:b9:11:3e,10,18,2,2,0
86,2025-10-01 10:28:59,2025-10-01 18:50:52,30113,0,0,-1,0,5f:f5:ab:7f:8d:13,10,18,2,1,0
221,2025-10-01 10:29:24,2025-10-01 20:02:55,34411,0,0,-1,1,28:6c:ff:d7:89:4f,10,20,2,2,0
3,2025-10-01 10:29:30,2025-10-01 20:20:05,35435,0,0,-1,1,b2:65:e3:04:c6:b1,10,20,2,2,0
452,2025-10-01 10:30:03,2025-10-01 18:09:40,27577,0,0,-1,0,25:36:57:a0:bf:90,10,18,2,1,0
473,2025-10-01 10:31:34,2025-10-01 17:40:35,25741,0,0,-1,1,19:a2:bf:c9:33:4e,10,17,2,2,0
259,2025-10-01 10:32:30,2025-10-01 19:14:22,31312,0,0,-1,1,5c:00:7c:68:74:02,10,19,2,2,0
373,2025-10-01 10:32:34,2025-10-01 18:30:24,28670,0,0,-1,0,8a:3f:bc:14:06:e5,10,18,2,1,0
90,2025-10-01 10:32:47,2025-10-01 19:10:36,31069,0,0,-1,0,f1:02:e5:4f:b5:a0,10,19,2,1,0
38,2025-10-01 10:32:49,2025-10-01 17:47:42,26093,0,0,-1,1,38:7b:ac:3d:db:c8,10,17,2,2,0
262,2025-10-01 10:33:02,2025-10-01 10:33:02,0,0,0,-1,1,38:49:b4:24:87:a3,10,10,2,3,0
75,2025-10-01 10:33:19,2025-10-01 19:33:42,32423,0,0,-1,0,5e:fe:92:28:40:f7,10,19,2,1,0
266,2025-10-01 10:33:26,2025-10-01 20:10:26,34620,0,0,-1,1,98:56:eb:cb:47:a0,10,20,2,2,0
174,2025-10-01 10:33:44,2025-10-01 17:53:03,26359,0,0,-1,1,6b:73:d1:b1:f6:26,10,17,2,2,0
108,2025-10-01 10:33:51,2025-10-01 19:50:20,33389,0,0,-1,1,9c:77:c0:ca:57:b0,10,19,2,2,0
160,2025-10-01 10:33:52,2025-10-01 19:46:58,33186,0,0,-1,0,43:96:1e:40:55:d2,10,19,2,1,0
