username,login_time,logout_time,session_duration_seconds,cpu_usage,memory_usage,gpu_usage
UID_000433,2025-07-01 08:17:30,2025-07-01 16:28:50,29480,12.6,75.5,0.0
UID_000040,2025-07-01 08:17:32,2025-07-01 16:30:43,29591,14.0,74.0,1.7
UID_000223,2025-07-01 08:17:57,2025-07-01 16:56:57,31140,11.1,69.3,0.0
UID_000466,2025-07-01 08:18:05,2025-07-01 17:01:21,31396,12.9,73.3,1.1
UID_000482,2025-07-01 08:18:05,2025-07-01 16:43:21,30316,11.4,65.4,0.0
UID_000112,2025-07-01 08:18:10,2025-07-01 16:46:16,30486,10.3,69.6,0.8
UID_000392,2025-07-01 08:18:16,2025-07-01 17:13:44,32128,10.9,70.7,0.0
UID_000287,2025-07-01 08:18:18,2025-07-01 16:21:41,29003,9.0,68.6,0.0
UID_000495,2025-07-01 08:18:27,2025-07-01 16:22:49,29062,11.5,69.4,0.0
UID_000214,2025-07-01 08:18:29,2025-07-01 17:13:21,32092,12.7,75.3,0.0
UID_000416,2025-07-01 08:18:35,2025-07-01 17:00:46,31331,13.4,74.4,2.8
UID_000017,2025-07-01 08:18:40,2025-07-01 16:29:51,29471,12.5,70.5,0.0
UID_000064,2025-07-01 08:18:40,2025-07-01 16:42:35,30235,11.9,73.9,0.0
UID_000422,2025-07-01 08:18:50,2025-07-01 16:22:01,28991,11.1,67.1,0.0
UID_000467,2025-07-01 08:18:50,2025-07-01 16:19:24,28834,10.5,70.5,0.0
UID_000306,2025-07-01 08:18:54,2025-07-01 16:34:34,29740,10.7,70.2,0.0
UID_000426,2025-07-01 08:19:05,2025-07-01 16:26:58,29273,13.3,67.0,0.0
UID_000418,2025-07-01 08:19:07,2025-07-01 16:40:40,30093,13.0,75.5,0.0
UID_000067,2025-07-01 08:19:08,2025-07-01 17:11:35,31947,11.6,74.8,0.0
UID_000057,2025-07-01 08:19:28,2025-07-01 16:35:22,29754,9.7,74.9,0.0
UID_000310,2025-07-01 08:19:28,2025-07-01 16:55:25,30957,12.2,78.1,0.0
UID_000448,2025-07-01 08:19:29,2025-07-01 16:32:12,29563,12.4,75.6,0.0
UID_000289,2025-07-01 08:19:32,2025-07-01 17:07:26,31674,10.6,68.9,0.0
UID_000393,2025-07-01 08:19:32,2025-07-01 17:06:11,31599,8.8,71.3,0.0
UID_000328,2025-07-01 08:19:53,2025-07-01 16:36:46,29813,11.5,71.3,1.6
UID_000474,2025-07-01 08:19:54,2025-07-01 16:33:33,29619,10.4,75.5,0.0
UID_000345,2025-07-01 08:19:55,2025-07-01 16:29:05,29350,10.7,67.1,0.0
UID_000215,2025-07-01 08:20:04,2025-07-01 16:37:32,29848,9.4,69.0,0.0
UID_000318,2025-07-01 08:20:12,2025-07-01 16:49:29,30557,13.4,74.7,0.0
UID_000343,2025-07-01 08:20:15,2025-07-01 16:24:45,29070,9.9,78.3,0.0
UID_000196,2025-07-01 08:20:16,2025-07-01 16:58:10,31074,10.2,68.6,0.0
UID_000472,2025-07-01 08:20:16,2025-07-01 17:18:35,32299,9.6,75.3,0.0
UID_000388,2025-07-01 08:20:17,2025-07-01 17:19:41,32364,10.2,67.8,0.0
UID_000030,2025-07-01 08:20:18,2025-07-01 16:25:24,29106,12.8,76.1,0.0
UID_000337,2025-07-01 08:20:18,2025-07-01 16:35:11,29693,10.3,75.1,0.0
UID_000055,2025-07-01 08:20:27,2025-07-01 16:48:16,30469,11.8,72.7,0.0
UID_000068,2025-07-01 08:20:39,2025-07-01 17:20:00,32361,8.8,71.9,0.0
UID_000100,2025-07-01 08:20:40,2025-07-01 17:17:31,32211,9.4,72.8,0.0
UID_000330,2025-07-01 08:20:45,2025-07-01 16:31:34,29449,12.6,72.9,0.0
UID_000443,2025-07-01 08:20:48,2025-07-01 16:35:27,29679,12.2,75.5,0.0
UID_000005,2025-07-01 08:20:51,2025-07-01 17:03:13,31342,11.7,70.5,0.0
UID_000056,2025-07-01 08:20:54,2025-07-01 16:24:35,29021,12.2,71.5,2.2
UID_000282,2025-07-01 08:20:54,2025-07-01 17:02:25,31291,11.3,75.8,0.0
UID_000444,2025-07-01 08:20:57,2025-07-01 17:02:04,31267,13.6,75.2,0.0
UID_000428,2025-07-01 08:20:58,2025-07-01 17:04:41,31423,11.0,72.1,0.0
UID_000355,2025-07-01 08:21:03,2025-07-01 17:16:08,32105,9.9,71.2,1.5
UID_000369,2025-07-01 08:21:05,2025-07-01 16:44:07,30182,10.7,77.8,1.4
UID_000470,2025-07-01 08:21:06,2025-07-01 16:34:14,29588,11.7,72.0,0.0
UID_000430,2025-07-01 08:21:21,2025-07-01 16:43:23,30122,8.7,70.7,0.0
UID_000333,2025-07-01 08:21:25,2025-07-01 16:41:42,30017,12.1,73.7,0.0
UID_000404,2025-07-01 08:21:25,2025-07-01 16:36:32,29707,13.7,72.6,0.0
UID_000410,2025-07-01 08:21:29,2025-07-01 16:54:12,30763,12.5,76.4,0.0
UID_000079,2025-07-01 08:21:33,2025-07-01 16:53:36,30723,11.6,69.1,0.0
UID_000083,2025-07-01 08:21:37,2025-07-01 16:48:57,30440,13.2,67.2,0.0
UID_000409,2025-07-01 08:21:47,2025-07-01 16:53:40,30713,13.2,76.3,0.0
UID_000125,2025-07-01 08:21:50,2025-07-01 16:35:17,29607,13.0,74.7,0.0
UID_000326,2025-07-01 08:21:52,2025-07-01 17:00:09,31097,10.2,67.0,0.0
UID_000267,2025-07-01 08:21:58,2025-07-01 16:56:04,30846,11.9,71.8,0.0
UID_000391,2025-07-01 08:21:58,2025-07-01 16:59:14,31036,10.6,71.5,1.4
UID_000396,2025-07-01 08:22:13,2025-07-01 16:51:52,30579,9.8,72.1,1.8
UID_000298,2025-07-01 08:22:22,2025-07-01 16:35:18,29576,10.9,68.8,0.0
UID_000157,2025-07-01 08:22:23,2025-07-01 16:41:52,29969,10.5,73.3,1.1
UID_000241,2025-07-01 08:22:23,2025-07-01 16:59:51,31048,12.7,66.5,0.0
UID_000075,2025-07-01 08:22:26,2025-07-01 16:45:44,30198,11.1,74.2,0.0
UID_000050,2025-07-01 08:22:29,2025-07-01 17:10:05,31656,10.6,70.0,0.0
UID_000089,2025-07-01 08:22:34,2025-07-01 16:26:27,29033,12.1,68.5,1.7
UID_000235,2025-07-01 08:22:38,2025-07-01 17:15:39,31981,10.3,67.1,0.0
UID_000374,2025-07-01 08:22:40,2025-07-01 17:14:53,31933,12.9,65.6,0.0
UID_000061,2025-07-01 08:22:41,2025-07-01 16:35:34,29573,10.4,73.6,0.0
UID_000088,2025-07-01 08:22:44,2025-07-01 16:30:42,29278,11.7,68.0,0.0
UID_000185,2025-07-01 08:22:48,2025-07-01 16:29:22,29194,10.1,70.3,0.0
UID_000386,2025-07-01 08:22:48,2025-07-01 17:11:44,31736,10.0,71.7,2.2
UID_000284,2025-07-01 08:22:54,2025-07-01 16:48:10,30316,13.5,67.4,1.2
UID_000261,2025-07-01 08:22:59,2025-07-01 16:37:01,29642,12.1,71.3,1.4
UID_000106,2025-07-01 08:23:04,2025-07-01 16:57:26,30862,9.5,75.3,0.0
UID_000251,2025-07-01 08:23:04,2025-07-01 16:49:08,30364,11.4,68.9,0.0
UID_000239,2025-07-01 08:23:07,2025-07-01 17:10:52,31665,11.6,74.6,0.0
UID_000376,2025-07-01 08:23:09,2025-07-01 16:52:08,30539,9.6,73.8,0.0
UID_000441,2025-07-01 08:23:09,2025-07-01 17:10:40,31651,10.2,70.5,1.6
UID_000366,2025-07-01 08:23:11,2025-07-01 16:23:39,28828,9.7,72.7,0.0
UID_000414,2025-07-01 08:23:11,2025-07-01 17:00:38,31047,11.1,70.2,0.0
UID_000193,2025-07-01 08:23:16,2025-07-01 16:58:27,30911,11.0,72.7,0.0
UID_000379,2025-07-01 08:23:24,2025-07-01 17:01:41,31097,9.7,69.0,0.0
UID_000213,2025-07-01 08:23:28,2025-07-01 16:40:41,29833,11.0,70.4,1.9
UID_000421,2025-07-01 08:23:30,2025-07-01 17:02:50,31160,10.6,74.3,0.0
UID_000216,2025-07-01 08:23:31,2025-07-01 17:19:11,32140,9.3,75.0,2.3
UID_000031,2025-07-01 08:23:44,2025-07-01 16:53:04,30560,9.7,74.1,0.0
UID_000212,2025-07-01 08:23:44,2025-07-01 17:21:45,32281,11.1,70.3,2.9
UID_000483,2025-07-01 08:23:44,2025-07-01 16:34:24,29440,10.5,71.4,0.0
UID_000341,2025-07-01 08:23:55,2025-07-01 16:51:34,30459,10.5,69.0,0.0
UID_000224,2025-07-01 08:23:57,2025-07-01 16:47:42,30225,12.9,70.2,0.0
UID_000217,2025-07-01 08:23:58,2025-07-01 17:07:08,31390,8.4,69.0,0.0
UID_000120,2025-07-01 08:23:59,2025-07-01 16:25:34,28895,12.1,73.4,0.0
UID_000385,2025-07-01 08:24:03,2025-07-01 17:11:57,31674,9.3,75.2,0.0
UID_000307,2025-07-01 08:24:07,2025-07-01 17:21:50,32263,10.6,68.1,1.5
UID_000229,2025-07-01 08:24:10,2025-07-01 17:03:03,31133,9.6,71.1,0.0
UID_000291,2025-07-01 08:24:15,2025-07-01 17:23:28,32353,10.5,74.1,0.0
UID_000305,2025-07-01 08:24:18,2025-07-01 17:12:11,31673,10.0,71.8,0.0
UID_000363,2025-07-01 08:24:20,2025-07-01 16:30:21,29161,9.3,71.8,1.8
UID_000442,2025-07-01 08:24:20,2025-07-01 16:42:57,29917,11.4,73.8,0.0
UID_000043,2025-07-01 08:24:24,2025-07-01 17:02:05,31061,11.8,74.9,0.0
UID_000124,2025-07-01 08:24:31,2025-07-01 16:34:21,29390,9.0,75.4,0.0
UID_000084,2025-07-01 08:24:37,2025-07-01 16:40:51,29774,11.6,72.5,0.0
UID_000335,2025-07-01 08:24:37,2025-07-01 16:29:29,29092,11.0,73.9,0.0
UID_000365,2025-07-01 08:24:39,2025-07-01 16:34:45,29406,13.9,70.8,0.0
UID_000500,2025-07-01 08:24:41,2025-07-01 17:17:43,31982,9.0,73.4,1.3
UID_000319,2025-07-01 08:24:51,2025-07-01 16:45:00,30009,10.2,71.5,0.0
UID_000296,2025-07-01 08:24:54,2025-07-01 16:47:48,30174,11.2,70.7,0.0
UID_000457,2025-07-01 08:24:56,2025-07-01 16:27:35,28959,9.7,71.9,0.0
UID_000150,2025-07-01 08:25:02,2025-07-01 16:34:32,29370,10.9,70.6,1.8
UID_000099,2025-07-01 08:25:04,2025-07-01 17:08:38,31414,10.5,68.8,1.1
UID_000446,2025-07-01 08:25:08,2025-07-01 17:18:49,32021,12.6,72.0,0.0
UID_000049,2025-07-01 08:25:10,2025-07-01 17:21:42,32192,10.6,69.7,0.0
UID_000197,2025-07-01 08:25:10,2025-07-01 17:21:46,32196,10.2,74.9,0.0
UID_000110,2025-07-01 08:25:18,2025-07-01 17:18:58,32020,11.4,72.9,0.0
UID_000352,2025-07-01 08:25:25,2025-07-01 17:21:23,32158,11.0,73.7,0.0
UID_000484,2025-07-01 08:25:33,2025-07-01 17:02:24,31011,10.3,69.0,0.0
UID_000139,2025-07-01 08:25:34,2025-07-01 16:28:49,28995,9.5,75.8,0.0
UID_000194,2025-07-01 08:25:39,2025-07-01 16:35:49,29410,8.9,76.2,0.0
UID_000461,2025-07-01 08:25:47,2025-07-01 17:21:42,32155,10.5,69.3,0.0
UID_000325,2025-07-01 08:25:48,2025-07-01 16:40:44,29696,10.9,74.1,0.0
UID_000218,2025-07-01 08:25:52,2025-07-01 16:41:11,29719,11.9,75.4,0.0
UID_000357,2025-07-01 08:25:53,2025-07-01 16:35:33,29380,10.7,75.6,0.0
UID_000496,2025-07-01 08:26:03,2025-07-01 17:18:53,31970,10.9,68.4,1.8
UID_000200,2025-07-01 08:26:08,2025-07-01 16:38:49,29561,8.7,67.8,0.0
UID_000158,2025-07-01 08:26:09,2025-07-01 17:08:36,31347,10.9,75.0,0.0
UID_000015,2025-07-01 08:26:13,2025-07-01 16:44:05,29872,12.3,77.9,0.0
UID_000491,2025-07-01 08:26:18,2025-07-01 17:14:46,31708,9.6,69.1,0.0
UID_000232,2025-07-01 08:26:25,2025-07-01 17:07:29,31264,12.4,72.9,1.6
UID_000164,2025-07-01 08:26:32,2025-07-01 17:08:16,31304,12.9,75.1,0.0
UID_000242,2025-07-01 08:26:33,2025-07-01 16:30:41,29048,9.7,77.1,0.0
UID_000028,2025-07-01 08:26:37,2025-07-01 17:14:11,31654,12.5,70.9,2.1
UID_000250,2025-07-01 08:26:43,2025-07-01 16:29:25,28962,11.6,73.1,0.0
UID_000010,2025-07-01 08:26:55,2025-07-01 17:05:51,31136,10.8,67.3,1.6
UID_000091,2025-07-01 08:27:13,2025-07-01 16:32:06,29093,9.6,75.0,0.7
UID_000435,2025-07-01 08:27:17,2025-07-01 16:41:01,29624,12.9,66.8,0.0
UID_000026,2025-07-01 08:27:18,2025-07-01 16:41:14,29636,10.0,74.4,1.9
UID_000115,2025-07-01 08:27:19,2025-07-01 17:21:44,32065,11.0,75.1,1.1
UID_000233,2025-07-01 08:27:19,2025-07-01 16:37:28,29409,9.8,71.0,0.0
UID_000368,2025-07-01 08:27:26,2025-07-01 17:25:21,32275,9.2,68.0,0.0
UID_000437,2025-07-01 08:27:26,2025-07-01 17:21:56,32070,10.3,70.1,0.7
UID_000035,2025-07-01 08:27:31,2025-07-01 17:18:37,31866,10.0,69.4,0.0
UID_000256,2025-07-01 08:27:36,2025-07-01 16:28:47,28871,9.7,69.5,1.3
UID_000059,2025-07-01 08:27:37,2025-07-01 16:29:13,28896,10.2,74.8,0.0
UID_000237,2025-07-01 08:27:37,2025-07-01 16:50:41,30184,10.1,76.1,0.0
UID_000044,2025-07-01 08:27:47,2025-07-01 16:36:27,29320,9.3,73.4,0.0
UID_000047,2025-07-01 08:27:49,2025-07-01 16:49:11,30082,10.8,71.8,0.0
UID_000094,2025-07-01 08:27:53,2025-07-01 16:44:07,29774,12.8,75.9,0.0
UID_000253,2025-07-01 08:27:56,2025-07-01 16:54:20,30384,11.3,69.1,0.0
UID_000264,2025-07-01 08:27:59,2025-07-01 17:19:52,31913,12.0,74.6,0.0
UID_000007,2025-07-01 08:28:10,2025-07-01 16:54:50,30400,12.2,68.8,0.0
UID_000092,2025-07-01 08:28:14,2025-07-01 16:42:25,29651,8.4,66.1,1.1
UID_000060,2025-07-01 08:28:16,2025-07-01 16:41:02,29566,9.2,68.8,0.0
UID_000481,2025-07-01 08:28:27,2025-07-01 17:28:05,32378,8.9,73.6,0.0
UID_000111,2025-07-01 08:28:34,2025-07-01 17:23:31,32097,9.8,76.8,1.5
UID_000475,2025-07-01 08:28:34,2025-07-01 16:46:33,29879,11.2,76.5,0.0
UID_000450,2025-07-01 08:28:36,2025-07-01 16:47:35,29939,12.4,72.0,0.0
UID_000473,2025-07-01 08:28:38,2025-07-01 17:14:07,31529,11.7,73.7,0.0
UID_000477,2025-07-01 08:28:44,2025-07-01 17:16:55,31691,10.9,68.3,0.0
UID_000122,2025-07-01 08:28:51,2025-07-01 17:26:08,32237,11.1,70.0,0.0
UID_000245,2025-07-01 08:28:51,2025-07-01 17:25:01,32170,9.8,71.4,0.0
UID_000062,2025-07-01 08:29:01,2025-07-01 16:32:18,28997,9.9,68.2,0.0
UID_000276,2025-07-01 08:29:40,2025-07-01 17:19:13,31773,11.0,71.3,0.0
UID_000209,2025-07-01 08:29:41,2025-07-01 17:13:00,31399,12.4,76.7,0.0
UID_000340,2025-07-01 08:29:41,2025-07-01 16:39:50,29409,9.9,71.8,0.0
UID_000038,2025-07-01 08:29:42,2025-07-01 16:45:31,29749,11.4,71.1,0.0
UID_000022,2025-07-01 08:30:02,2025-07-01 17:15:12,31510,10.6,71.9,0.0
UID_000294,2025-07-01 08:30:14,2025-07-01 16:51:13,30059,9.5,73.7,0.0
UID_000123,2025-07-01 08:30:18,2025-07-01 17:12:48,31350,11.8,71.0,0.0
UID_000003,2025-07-01 08:30:20,2025-07-01 17:11:25,31265,10.1,71.7,0.0
UID_000459,2025-07-01 08:30:22,2025-07-01 16:38:59,29317,10.7,66.9,0.0
UID_000440,2025-07-01 08:30:24,2025-07-01 17:29:48,32364,12.7,74.7,0.0
UID_000478,2025-07-01 08:30:24,2025-07-01 16:47:01,29797,12.6,71.7,1.5
UID_000339,2025-07-01 08:30:32,2025-07-01 16:49:16,29924,13.0,75.4,0.0
UID_000126,2025-07-01 08:30:40,2025-07-01 17:20:38,31798,11.4,71.7,0.0
UID_000174,2025-07-01 08:30:42,2025-07-01 17:01:28,30646,11.6,65.7,0.0
UID_000162,2025-07-01 08:30:51,2025-07-01 16:33:20,28949,13.1,74.6,0.0
UID_000199,2025-07-01 08:30:58,2025-07-01 17:24:19,32001,9.6,69.6,0.0
UID_000344,2025-07-01 08:31:16,2025-07-01 16:58:35,30439,8.7,72.5,0.0
UID_000485,2025-07-01 08:31:16,2025-07-01 17:13:33,31337,9.6,73.0,0.0
UID_000243,2025-07-01 08:31:19,2025-07-01 16:52:42,30083,11.5,72.4,2.7
UID_000222,2025-07-01 08:31:22,2025-07-01 16:58:51,30449,8.9,77.5,0.0
UID_000322,2025-07-01 08:31:35,2025-07-01 17:14:39,31384,11.2,75.0,0.0
UID_000208,2025-07-01 08:31:37,2025-07-01 17:17:10,31533,13.1,74.7,0.0
UID_000356,2025-07-01 08:31:52,2025-07-01 17:23:12,31880,12.3,74.1,1.1
UID_000011,2025-07-01 08:31:53,2025-07-01 16:41:11,29358,9.9,73.5,0.0
UID_000479,2025-07-01 08:32:11,2025-07-01 17:01:22,30551,11.2,75.3,0.0
UID_000066,2025-07-01 08:32:13,2025-07-01 16:59:25,30432,10.6,74.3,0.0
UID_000316,2025-07-01 08:32:15,2025-07-01 17:24:42,31947,13.4,75.0,0.0
UID_000303,2025-07-01 08:32:17,2025-07-01 16:44:53,29556,9.3,68.2,0.0
UID_000201,2025-07-01 08:32:21,2025-07-01 17:17:05,31484,11.3,72.5,0.0
UID_000329,2025-07-01 08:32:34,2025-07-01 17:07:27,30893,10.1,68.3,0.0
UID_000265,2025-07-01 08:32:43,2025-07-01 17:17:35,31492,12.9,66.9,0.0
UID_000280,2025-07-01 08:32:45,2025-07-01 17:31:01,32296,8.5,69.0,0.0
UID_000285,2025-07-01 08:32:45,2025-07-01 17:26:36,32031,10.0,71.6,0.0
UID_000228,2025-07-01 08:32:53,2025-07-01 17:06:22,30809,9.8,72.7,2.2
UID_000234,2025-07-01 08:33:06,2025-07-01 17:32:17,32351,11.0,73.2,1.1
UID_000420,2025-07-01 08:33:28,2025-07-01 17:31:16,32268,12.7,75.0,2.1
UID_000489,2025-07-01 08:33:30,2025-07-01 16:56:00,30150,11.4,69.2,0.0
UID_000465,2025-07-01 08:33:51,2025-07-01 16:38:02,29051,10.0,70.4,0.0
UID_000202,2025-07-01 08:34:02,2025-07-01 16:46:30,29548,12.0,65.5,0.0
UID_000108,2025-07-01 08:34:37,2025-07-01 17:30:37,32160,13.3,75.3,0.0
UID_000346,2025-07-01 08:34:52,2025-07-01 17:21:49,31617,10.0,71.7,2.1
UID_000155,2025-07-01 08:35:13,2025-07-01 17:28:35,32002,9.6,76.2,0.0
UID_000195,2025-07-02 08:00:00,2025-07-02 16:36:41,31001,12.1,68.7,0.0
UID_000406,2025-07-02 08:00:02,2025-07-02 16:51:02,31860,9.9,71.4,0.0
UID_000188,2025-07-02 08:00:07,2025-07-02 16:33:22,30795,10.4,76.0,0.0
UID_000371,2025-07-02 08:00:07,2025-07-02 16:07:10,29223,10.5,68.8,0.0
UID_000034,2025-07-02 08:00:08,2025-07-02 16:34:13,30845,9.7,72.0,1.4
UID_000161,2025-07-02 08:00:08,2025-07-02 16:03:48,29020,12.6,69.1,0.0
UID_000497,2025-07-02 08:00:08,2025-07-02 16:26:23,30375,10.8,69.5,1.5
UID_000143,2025-07-02 08:00:10,2025-07-02 16:41:06,31256,8.9,72.7,0.0
UID_000146,2025-07-02 08:00:10,2025-07-02 16:16:25,29775,12.1,69.2,0.0
UID_000187,2025-07-02 08:00:11,2025-07-02 16:09:04,29333,11.3,73.8,0.0
UID_000449,2025-07-02 08:00:11,2025-07-02 16:17:19,29828,10.1,75.9,1.8
UID_000372,2025-07-02 08:00:13,2025-07-02 16:35:49,30936,9.0,75.6,0.0
UID_000323,2025-07-02 08:00:16,2025-07-02 16:53:51,32015,10.6,66.4,0.7
UID_000042,2025-07-02 08:00:17,2025-07-02 16:10:37,29420,9.0,74.3,0.0
UID_000277,2025-07-02 08:00:18,2025-07-02 16:39:44,31166,8.5,66.7,0.0
UID_000006,2025-07-02 08:00:20,2025-07-02 16:30:10,30590,11.6,70.1,0.0
UID_000315,2025-07-02 08:00:21,2025-07-02 16:43:19,31378,11.9,74.7,0.0
UID_000271,2025-07-02 08:00:27,2025-07-02 16:40:49,31222,11.6,68.4,1.1
UID_000445,2025-07-02 08:00:27,2025-07-02 16:53:12,31965,11.9,70.6,1.3
UID_000304,2025-07-02 08:00:29,2025-07-02 16:34:13,30824,12.1,69.5,0.0
UID_000204,2025-07-02 08:00:30,2025-07-02 16:56:39,32169,13.3,67.6,0.0
UID_000397,2025-07-02 08:00:32,2025-07-02 16:20:32,30000,10.5,69.6,1.4
UID_000191,2025-07-02 08:00:34,2025-07-02 16:30:35,30601,11.7,72.3,0.0
UID_000463,2025-07-02 08:00:34,2025-07-02 16:57:33,32219,12.0,70.9,0.0
UID_000171,2025-07-02 08:00:35,2025-07-02 16:59:37,32342,11.5,72.7,0.0
UID_000134,2025-07-02 08:00:41,2025-07-02 16:03:39,28978,8.3,73.8,0.0
UID_000272,2025-07-02 08:00:41,2025-07-02 16:17:07,29786,12.9,72.1,0.0
UID_000364,2025-07-02 08:00:43,2025-07-02 16:20:13,29970,12.5,70.9,0.0
UID_000053,2025-07-02 08:00:52,2025-07-02 16:34:58,30846,9.5,69.6,0.0
UID_000025,2025-07-02 08:00:55,2025-07-02 16:58:32,32257,10.2,73.7,0.0
UID_000211,2025-07-02 08:00:58,2025-07-02 16:37:46,31008,11.4,77.5,0.0
UID_000395,2025-07-02 08:00:59,2025-07-02 16:12:40,29501,11.4,75.8,0.0
UID_000137,2025-07-02 08:01:05,2025-07-02 16:59:51,32326,11.5,72.4,2.1
UID_000132,2025-07-02 08:01:11,2025-07-02 16:40:23,31152,13.9,76.9,0.0
UID_000210,2025-07-02 08:01:27,2025-07-02 16:26:51,30324,12.3,69.5,0.0
UID_000190,2025-07-02 08:01:30,2025-07-02 16:23:44,30134,11.3,78.1,0.0
UID_000181,2025-07-02 08:01:41,2025-07-02 16:30:14,30513,12.7,74.7,1.8
UID_000177,2025-07-02 08:01:42,2025-07-02 16:43:24,31302,12.3,67.7,0.0
UID_000431,2025-07-02 08:01:48,2025-07-02 16:52:28,31840,11.7,66.0,0.0
UID_000173,2025-07-02 08:02:08,2025-07-02 16:44:53,31365,10.2,68.3,0.0
UID_000090,2025-07-02 08:02:14,2025-07-02 16:44:39,31345,13.0,72.1,2.3
UID_000311,2025-07-02 08:02:18,2025-07-02 16:25:13,30175,9.5,70.2,0.0
UID_000133,2025-07-02 08:02:32,2025-07-02 16:13:57,29485,12.9,67.2,0.0
UID_000078,2025-07-02 08:02:47,2025-07-02 16:20:14,29847,11.2,71.6,0.0
UID_000300,2025-07-02 08:02:53,2025-07-02 16:48:20,31527,11.1,77.6,1.9
UID_000219,2025-07-02 08:02:56,2025-07-02 16:40:14,31038,12.5,70.1,0.0
UID_000471,2025-07-02 08:03:05,2025-07-02 16:26:06,30181,13.1,71.8,0.0
UID_000170,2025-07-02 08:03:07,2025-07-02 16:13:15,29408,12.1,69.3,0.0
UID_000411,2025-07-02 08:03:08,2025-07-02 16:27:25,30257,10.3,66.6,0.0
UID_000101,2025-07-02 08:03:13,2025-07-02 16:38:56,30943,11.8,69.1,0.0
UID_000458,2025-07-02 08:03:16,2025-07-02 16:49:43,31587,10.1,70.5,0.0
UID_000238,2025-07-02 08:03:21,2025-07-02 16:52:54,31773,10.3,71.9,0.0
UID_000179,2025-07-02 08:03:24,2025-07-02 16:39:01,30937,8.8,70.8,0.0
UID_000205,2025-07-02 08:03:25,2025-07-02 16:06:44,28999,13.3,68.4,0.0
UID_000493,2025-07-02 08:03:31,2025-07-02 16:28:41,30310,11.1,72.5,0.0
UID_000259,2025-07-02 08:03:36,2025-07-02 16:53:43,31807,12.9,77.1,0.0
UID_000292,2025-07-02 08:03:38,2025-07-02 16:22:38,29940,12.0,70.6,0.0
UID_000119,2025-07-02 08:03:44,2025-07-02 16:56:01,31937,12.3,68.2,1.3
UID_000320,2025-07-02 08:03:44,2025-07-02 16:43:28,31184,9.5,69.3,0.0
UID_000103,2025-07-02 08:03:45,2025-07-02 16:12:33,29328,13.0,69.7,0.0
UID_000180,2025-07-02 08:03:55,2025-07-02 16:27:25,30210,9.0,73.9,0.0
UID_000082,2025-07-02 08:03:57,2025-07-02 16:06:55,28978,11.6,72.0,0.0
UID_000102,2025-07-02 08:04:01,2025-07-02 16:05:47,28906,10.6,74.2,0.0
UID_000257,2025-07-02 08:04:04,2025-07-02 16:48:25,31461,11.5,72.6,0.0
UID_000301,2025-07-02 08:04:06,2025-07-02 16:42:23,31097,10.8,76.9,0.0
UID_000156,2025-07-02 08:04:19,2025-07-02 16:13:54,29375,12.9,68.6,0.0
UID_000145,2025-07-02 08:04:21,2025-07-02 16:09:14,29093,13.1,74.9,0.0
UID_000024,2025-07-02 08:04:28,2025-07-02 16:18:18,29630,10.9,74.7,0.0
UID_000353,2025-07-02 08:04:28,2025-07-02 16:06:42,28934,11.5,76.4,1.8
UID_000387,2025-07-02 08:04:36,2025-07-02 16:45:22,31246,12.3,74.4,0.0
UID_000109,2025-07-02 08:04:47,2025-07-02 16:19:42,29695,8.2,70.5,0.0
UID_000361,2025-07-02 08:04:55,2025-07-02 16:16:56,29521,12.8,67.7,0.0
UID_000486,2025-07-02 08:04:55,2025-07-02 16:06:58,28923,12.0,68.7,0.0
UID_000012,2025-07-02 08:04:57,2025-07-02 16:53:41,31724,11.5,68.9,0.0
UID_000400,2025-07-02 08:04:58,2025-07-02 16:57:21,31943,9.8,75.0,0.7
UID_000141,2025-07-02 08:05:01,2025-07-02 16:16:13,29472,11.0,76.0,0.0
UID_000037,2025-07-02 08:05:04,2025-07-02 16:58:34,32010,11.5,78.0,0.0
UID_000286,2025-07-02 08:05:21,2025-07-02 16:32:54,30453,13.7,66.4,0.0
UID_000192,2025-07-02 08:05:25,2025-07-02 16:32:57,30452,11.0,67.1,0.0
UID_000401,2025-07-02 08:05:33,2025-07-02 16:47:55,31342,13.0,68.8,1.7
UID_000438,2025-07-02 08:05:34,2025-07-02 16:08:21,28967,8.9,73.1,0.0
UID_000058,2025-07-02 08:05:40,2025-07-02 16:17:16,29496,9.9,70.5,0.0
UID_000321,2025-07-02 08:05:45,2025-07-02 16:31:17,30332,8.3,69.4,2.3
UID_000258,2025-07-02 08:05:46,2025-07-02 16:23:35,29869,11.5,71.0,0.0
UID_000327,2025-07-02 08:05:47,2025-07-02 16:24:39,29932,8.1,74.8,0.0
UID_000423,2025-07-02 08:05:48,2025-07-02 16:40:56,30908,12.0,68.3,0.0
UID_000065,2025-07-02 08:05:49,2025-07-02 16:14:20,29311,13.8,72.9,1.7
UID_000168,2025-07-02 08:05:49,2025-07-02 16:31:35,30346,13.4,66.1,0.0
UID_000032,2025-07-02 08:05:50,2025-07-02 16:39:08,30798,12.5,73.6,0.0
UID_000182,2025-07-02 08:05:50,2025-07-02 16:37:20,30690,10.7,72.0,2.5
UID_000354,2025-07-02 08:05:50,2025-07-02 16:10:10,29060,10.0,77.5,0.0
UID_000117,2025-07-02 08:05:58,2025-07-02 16:15:28,29370,13.3,72.4,0.0
UID_000248,2025-07-02 08:06:01,2025-07-02 16:18:04,29523,13.3,71.0,0.0
