username,login_time,auth_type,hostname,remote_ip,session_duration_seconds,hour,day_of_week,is_weekend,is_abnormal
meena,2025-05-25 08:52:16,ssh,meena-laptop,203.0.113.45,4738,8,Sunday,True,1
swati,2025-06-15 23:55:16,local,swati-laptop,192.168.1.5,9696,23,Sunday,True,1
varun,2025-06-11 20:26:16,ssh,varun-laptop,172.16.5.9,274,20,Wednesday,False,0
ritu,2025-06-05 09:29:16,local,ritu-laptop,198.51.100.22,6776,9,Thursday,False,1
vikram,2025-06-15 01:12:16,sso,vikram-laptop,192.168.1.5,6523,1,Sunday,True,1
anil,2025-05-26 20:58:16,local,anil-laptop,192.168.1.5,3774,20,Monday,False,0
priya,2025-06-15 12:48:16,vpn,priya-laptop,172.16.5.9,1248,12,Sunday,True,0
neha,2025-05-30 00:07:16,local,neha-laptop,192.168.1.5,8213,0,Friday,False,1
priya,2025-06-17 06:06:16,local,manish-laptop,172.16.5.9,1417,6,Tuesday,False,1
swati,2025-06-02 05:07:16,local,swati-laptop,198.51.100.22,9586,5,Monday,False,1
arjun,2025-06-14 01:44:16,ssh,arjun-laptop,203.0.113.45,1126,1,Saturday,True,1
manish,2025-06-23 13:28:16,local,rohit-laptop,10.0.0.12,13285,13,Monday,False,1
preeti,2025-06-12 10:21:16,vpn,preeti-laptop,203.0.113.45,13502,10,Thursday,False,1
kiran,2025-06-04 19:50:16,local,kiran-laptop,198.51.100.22,12284,19,Wednesday,False,1
neha,2025-06-01 14:07:16,ssh,rajat-laptop,10.0.0.12,1114,14,Sunday,True,1
varun,2025-06-23 14:59:16,ssh,varun-laptop,192.168.1.5,8397,14,Monday,False,0
deepa,2025-06-12 16:36:16,local,deepa-laptop,198.51.100.22,11812,16,Thursday,False,1
arjun,2025-06-23 01:38:16,local,deepa-laptop,172.16.5.9,2543,1,Monday,False,1
sneha,2025-05-24 22:20:16,local,sneha-laptop,172.16.5.9,8267,22,Saturday,True,1
rahul,2025-06-18 17:22:16,local,rahul-laptop,10.0.0.12,11283,17,Wednesday,False,1
preeti,2025-06-07 05:39:16,local,preeti-laptop,192.168.1.5,10452,5,Saturday,True,1
simar,2025-06-14 07:02:16,local,simar-laptop,172.16.5.9,7089,7,Saturday,True,1
yash,2025-05-26 10:48:16,sso,yash-laptop,198.51.100.22,490,10,Monday,False,1
ankita,2025-06-08 10:29:16,ssh,ankita-laptop,172.16.5.9,4418,10,Sunday,True,0
yash,2025-05-25 08:36:16,local,yash-laptop,203.0.113.45,5843,8,Sunday,True,1
anil,2025-05-30 22:18:16,sso,anil-laptop,172.16.5.9,8959,22,Friday,False,1
rahul,2025-06-08 03:22:16,local,rahul-laptop,172.16.5.9,11697,3,Sunday,True,1
priya,2025-06-14 16:26:16,sso,priya-laptop,203.0.113.45,13084,16,Saturday,True,1
rahul,2025-06-08 12:23:16,local,rahul-laptop,203.0.113.45,7272,12,Sunday,True,1
rajat,2025-05-26 18:50:16,local,rajat-laptop,10.0.0.12,8343,18,Monday,False,0
manish,2025-05-29 06:00:16,local,manish-laptop,10.0.0.12,11437,6,Thursday,False,1
vikram,2025-06-02 23:05:16,local,vikram-laptop,192.168.1.5,11444,23,Monday,False,1
rahul,2025-06-01 22:06:16,local,rahul-laptop,192.168.1.5,168,22,Sunday,True,1
varun,2025-05-25 10:52:16,local,varun-laptop,203.0.113.45,10786,10,Sunday,True,1
varun,2025-06-12 14:36:16,local,varun-laptop,10.0.0.12,8087,14,Thursday,False,0
varun,2025-06-18 02:43:16,local,varun-laptop,172.16.5.9,13524,2,Wednesday,False,1
vikram,2025-06-15 21:14:16,local,vikram-laptop,10.0.0.12,614,21,Sunday,True,0
manish,2025-06-07 23:33:16,local,manish-laptop,10.0.0.12,2368,23,Saturday,True,1
arjun,2025-05-30 22:17:16,local,arjun-laptop,10.0.0.12,11651,22,Friday,False,1
neha,2025-06-21 03:13:16,local,neha-laptop,172.16.5.9,2684,3,Saturday,True,1
kiran,2025-06-01 08:00:16,local,kiran-laptop,198.51.100.22,10778,8,Sunday,True,1
ritu,2025-06-12 05:07:16,local,ritu-laptop,198.51.100.22,6528,5,Thursday,False,1
sneha,2025-06-23 17:55:16,local,sneha-laptop,203.0.113.45,13490,17,Monday,False,1
preeti,2025-05-31 17:03:16,ssh,yash-laptop,10.0.0.12,5830,17,Saturday,True,1
neha,2025-06-08 20:23:16,local,neha-laptop,192.168.1.5,1256,20,Sunday,True,0
rajat,2025-06-21 12:02:16,local,rajat-laptop,203.0.113.45,1809,12,Saturday,True,1
deepa,2025-06-16 18:29:16,ssh,deepa-laptop,203.0.113.45,5126,18,Monday,False,1
ankita,2025-05-26 13:00:16,sso,ankita-laptop,10.0.0.12,7716,13,Monday,False,0
meena,2025-06-03 12:57:16,ssh,meena-laptop,192.168.1.5,9937,12,Tuesday,False,0
varun,2025-06-20 21:57:16,local,varun-laptop,203.0.113.45,10316,21,Friday,False,1
anil,2025-06-19 10:39:16,local,anil-laptop,198.51.100.22,5266,10,Thursday,False,1
anil,2025-06-20 14:04:16,ssh,anil-laptop,172.16.5.9,7629,14,Friday,False,0
varun,2025-06-17 03:51:16,local,varun-laptop,10.0.0.12,14323,3,Tuesday,False,1
preeti,2025-06-08 07:56:16,local,preeti-laptop,172.16.5.9,98,7,Sunday,True,1
manish,2025-06-20 14:41:16,vpn,manish-laptop,192.168.1.5,5524,14,Friday,False,0
deepa,2025-06-08 21:28:16,local,deepa-laptop,203.0.113.45,8433,21,Sunday,True,1
rajat,2025-05-31 00:06:16,local,rajat-laptop,198.51.100.22,176,0,Saturday,True,1
swati,2025-06-19 04:11:16,vpn,swati-laptop,172.16.5.9,13400,4,Thursday,False,1
anil,2025-06-18 14:48:16,local,anil-laptop,172.16.5.9,5589,14,Wednesday,False,0
ankita,2025-05-29 15:28:16,local,ankita-laptop,192.168.1.5,10678,15,Thursday,False,0
preeti,2025-05-30 10:14:16,vpn,preeti-laptop,198.51.100.22,1935,10,Friday,False,1
neha,2025-06-24 00:19:16,ssh,neha-laptop,198.51.100.22,13319,0,Tuesday,False,1
priya,2025-06-18 20:57:16,local,priya-laptop,10.0.0.12,5589,20,Wednesday,False,0
ankita,2025-06-24 07:26:16,sso,ankita-laptop,10.0.0.12,3671,7,Tuesday,False,1
anil,2025-06-23 14:22:16,vpn,anil-laptop,198.51.100.22,6770,14,Monday,False,1
rohit,2025-05-25 11:17:16,local,rohit-laptop,198.51.100.22,552,11,Sunday,True,1
yash,2025-06-03 05:23:16,local,yash-laptop,172.16.5.9,10421,5,Tuesday,False,1
swati,2025-06-21 01:51:16,local,swati-laptop,172.16.5.9,4804,1,Saturday,True,1
simar,2025-05-25 20:38:16,local,simar-laptop,203.0.113.45,13669,20,Sunday,True,1
preeti,2025-06-18 01:15:16,ssh,preeti-laptop,203.0.113.45,7235,1,Wednesday,False,1
ankita,2025-06-03 22:03:16,local,ankita-laptop,192.168.1.5,4361,22,Tuesday,False,1
yash,2025-06-16 04:04:16,local,yash-laptop,172.16.5.9,9421,4,Monday,False,1
kiran,2025-05-26 19:46:16,vpn,kiran-laptop,192.168.1.5,12421,19,Monday,False,1
ankita,2025-06-10 11:20:16,ssh,ankita-laptop,10.0.0.12,13665,11,Tuesday,False,1
yash,2025-06-18 09:18:16,ssh,yash-laptop,172.16.5.9,1837,9,Wednesday,False,0
arjun,2025-05-30 01:21:16,local,arjun-laptop,198.51.100.22,1476,1,Friday,False,1
priya,2025-06-20 11:20:16,local,priya-laptop,198.51.100.22,5443,11,Friday,False,1
swati,2025-06-03 10:37:16,ssh,swati-laptop,203.0.113.45,2556,10,Tuesday,False,1
rohit,2025-06-03 23:10:16,local,rohit-laptop,198.51.100.22,10249,23,Tuesday,False,1
meena,2025-05-29 02:57:16,local,meena-laptop,192.168.1.5,5688,2,Thursday,False,1
anil,2025-06-19 14:34:16,local,ritu-laptop,10.0.0.12,7748,14,Thursday,False,1
kiran,2025-06-07 14:32:16,local,kiran-laptop,172.16.5.9,12912,14,Saturday,True,1
varun,2025-06-01 13:19:16,local,varun-laptop,203.0.113.45,8100,13,Sunday,True,1
manish,2025-06-20 19:43:16,ssh,manish-laptop,10.0.0.12,7092,19,Friday,False,0
deepa,2025-06-01 09:43:16,local,deepa-laptop,10.0.0.12,13612,9,Sunday,True,1
varun,2025-05-25 16:42:16,vpn,varun-laptop,203.0.113.45,14297,16,Sunday,True,1
deepa,2025-06-07 22:13:16,local,deepa-laptop,10.0.0.12,2263,22,Saturday,True,1
ankita,2025-05-27 00:09:16,sso,ankita-laptop,172.16.5.9,8449,0,Tuesday,False,1
anil,2025-06-09 21:33:16,local,anil-laptop,172.16.5.9,8494,21,Monday,False,0
preeti,2025-06-06 19:40:16,ssh,preeti-laptop,203.0.113.45,6160,19,Friday,False,1
arjun,2025-06-05 12:46:16,local,arjun-laptop,192.168.1.5,13278,12,Thursday,False,1
ritu,2025-06-21 16:52:16,ssh,ritu-laptop,198.51.100.22,4291,16,Saturday,True,1
kiran,2025-06-11 09:34:16,local,kiran-laptop,172.16.5.9,13277,9,Wednesday,False,1
simar,2025-06-11 21:42:16,sso,simar-laptop,192.168.1.5,10320,21,Wednesday,False,0
swati,2025-06-19 09:27:16,local,swati-laptop,198.51.100.22,8561,9,Thursday,False,1
varun,2025-05-31 16:14:16,local,varun-laptop,203.0.113.45,4040,16,Saturday,True,1
simar,2025-05-30 20:52:16,local,simar-laptop,198.51.100.22,7066,20,Friday,False,1
ritu,2025-06-12 23:09:16,local,ritu-laptop,198.51.100.22,12106,23,Thursday,False,1
neha,2025-06-06 16:48:16,local,neha-laptop,10.0.0.12,12420,16,Friday,False,1
ankita,2025-06-20 18:45:16,local,ankita-laptop,172.16.5.9,9466,18,Friday,False,0
rajat,2025-06-21 09:41:16,local,rahul-laptop,203.0.113.45,9827,9,Saturday,True,1
anil,2025-06-04 20:11:16,local,anil-laptop,203.0.113.45,5351,20,Wednesday,False,1
rohit,2025-06-13 21:16:16,sso,rohit-laptop,203.0.113.45,6759,21,Friday,False,1
arjun,2025-06-16 20:41:16,ssh,arjun-laptop,203.0.113.45,4932,20,Monday,False,1
deepa,2025-06-18 03:30:16,local,deepa-laptop,192.168.1.5,2312,3,Wednesday,False,1
swati,2025-06-14 06:55:16,local,swati-laptop,198.51.100.22,3200,6,Saturday,True,1
kiran,2025-06-08 12:14:16,local,kiran-laptop,198.51.100.22,3145,12,Sunday,True,1
arjun,2025-05-25 15:57:16,sso,arjun-laptop,172.16.5.9,4207,15,Sunday,True,0
rohit,2025-05-29 16:50:16,local,rohit-laptop,172.16.5.9,4101,16,Thursday,False,0
rohit,2025-06-07 17:47:16,ssh,rohit-laptop,192.168.1.5,6768,17,Saturday,True,0
arjun,2025-05-26 19:09:16,local,arjun-laptop,203.0.113.45,9515,19,Monday,False,1
swati,2025-06-12 22:33:16,ssh,swati-laptop,192.168.1.5,2751,22,Thursday,False,1
ankita,2025-05-30 23:09:16,local,ankita-laptop,203.0.113.45,12033,23,Friday,False,1
ankita,2025-06-06 02:08:16,local,meena-laptop,172.16.5.9,7347,2,Friday,False,1
neha,2025-06-03 03:39:16,local,neha-laptop,10.0.0.12,14258,3,Tuesday,False,1
vikram,2025-06-16 06:07:16,ssh,vikram-laptop,172.16.5.9,6485,6,Monday,False,1
ankita,2025-06-13 11:22:16,local,ankita-laptop,10.0.0.12,254,11,Friday,False,0
rajat,2025-06-01 23:50:16,local,rajat-laptop,203.0.113.45,10636,23,Sunday,True,1
ritu,2025-06-16 21:41:16,local,ritu-laptop,192.168.1.5,8323,21,Monday,False,0
priya,2025-05-28 23:45:16,local,anil-laptop,172.16.5.9,13011,23,Wednesday,False,1
kiran,2025-05-28 03:09:16,local,kiran-laptop,203.0.113.45,7994,3,Wednesday,False,1
rajat,2025-06-21 18:30:16,local,manish-laptop,172.16.5.9,7914,18,Saturday,True,1
deepa,2025-05-24 17:28:16,local,deepa-laptop,198.51.100.22,11668,17,Saturday,True,1
vikram,2025-06-08 05:56:16,local,vikram-laptop,10.0.0.12,4647,5,Sunday,True,1
yash,2025-06-17 00:02:16,ssh,yash-laptop,198.51.100.22,12514,0,Tuesday,False,1
manish,2025-06-09 22:01:16,local,manish-laptop,192.168.1.5,11197,22,Monday,False,1
simar,2025-05-29 11:33:16,ssh,varun-laptop,10.0.0.12,7293,11,Thursday,False,1
swati,2025-06-15 01:23:16,local,swati-laptop,172.16.5.9,11664,1,Sunday,True,1
preeti,2025-06-18 07:41:16,local,preeti-laptop,10.0.0.12,9011,7,Wednesday,False,1
swati,2025-05-30 09:23:16,vpn,swati-laptop,203.0.113.45,7734,9,Friday,False,1
neha,2025-06-02 01:58:16,local,neha-laptop,10.0.0.12,1377,1,Monday,False,1
meena,2025-06-19 17:48:16,local,meena-laptop,203.0.113.45,2563,17,Thursday,False,1
simar,2025-06-24 11:54:16,ssh,simar-laptop,172.16.5.9,8719,11,Tuesday,False,0
rohit,2025-06-07 05:35:16,ssh,rohit-laptop,192.168.1.5,2381,5,Saturday,True,1
swati,2025-06-12 17:48:16,ssh,swati-laptop,192.168.1.5,1727,17,Thursday,False,0
priya,2025-06-05 20:45:16,local,priya-laptop,198.51.100.22,11105,20,Thursday,False,1
simar,2025-05-29 07:47:16,vpn,simar-laptop,10.0.0.12,953,7,Thursday,False,1
swati,2025-06-12 11:07:16,vpn,swati-laptop,10.0.0.12,1634,11,Thursday,False,1
yash,2025-05-25 04:37:16,sso,yash-laptop,198.51.100.22,7643,4,Sunday,True,1
kiran,2025-06-10 15:08:16,local,kiran-laptop,172.16.5.9,14172,15,Tuesday,False,1
arjun,2025-06-13 13:37:16,vpn,arjun-laptop,203.0.113.45,10335,13,Friday,False,1
manish,2025-05-27 02:31:16,sso,manish-laptop,203.0.113.45,4713,2,Tuesday,False,1
arjun,2025-05-27 08:30:16,local,arjun-laptop,203.0.113.45,3542,8,Tuesday,False,1
sneha,2025-05-31 20:29:16,local,sneha-laptop,10.0.0.12,10601,20,Saturday,True,0
sneha,2025-06-18 12:59:16,ssh,sneha-laptop,172.16.5.9,4651,12,Wednesday,False,0
manish,2025-05-31 08:49:16,local,manish-laptop,10.0.0.12,4310,8,Saturday,True,1
deepa,2025-06-11 02:54:16,local,deepa-laptop,203.0.113.45,6626,2,Wednesday,False,1
priya,2025-06-06 07:52:16,local,priya-laptop,172.16.5.9,7007,7,Friday,False,1
priya,2025-05-30 22:06:16,local,priya-laptop,203.0.113.45,14266,22,Friday,False,1
swati,2025-06-15 18:48:16,local,swati-laptop,172.16.5.9,7489,18,Sunday,True,0
preeti,2025-05-25 21:47:16,sso,preeti-laptop,203.0.113.45,14187,21,Sunday,True,1
varun,2025-05-31 05:54:16,local,varun-laptop,172.16.5.9,2497,5,Saturday,True,1
yash,2025-05-31 09:54:16,local,yash-laptop,203.0.113.45,9646,9,Saturday,True,1
arjun,2025-05-26 18:49:16,local,deepa-laptop,203.0.113.45,2755,18,Monday,False,1
varun,2025-06-07 00:48:16,local,varun-laptop,172.16.5.9,9845,0,Saturday,True,1
rajat,2025-05-27 17:05:16,ssh,rajat-laptop,198.51.100.22,5649,17,Tuesday,False,1
sneha,2025-06-12 05:48:16,local,sneha-laptop,172.16.5.9,14162,5,Thursday,False,1
preeti,2025-05-28 11:58:16,sso,preeti-laptop,192.168.1.5,11041,11,Wednesday,False,1
rohit,2025-06-21 16:08:16,local,rohit-laptop,10.0.0.12,3011,16,Saturday,True,0
sneha,2025-06-14 19:29:16,vpn,sneha-laptop,172.16.5.9,1964,19,Saturday,True,0
meena,2025-06-21 00:04:16,local,meena-laptop,203.0.113.45,5148,0,Saturday,True,1
neha,2025-05-29 01:31:16,sso,neha-laptop,10.0.0.12,2692,1,Thursday,False,1
rajat,2025-05-28 16:46:16,vpn,rajat-laptop,192.168.1.5,181,16,Wednesday,False,0
meena,2025-06-18 07:51:16,local,priya-laptop,10.0.0.12,11606,7,Wednesday,False,1
rohit,2025-06-16 18:35:16,local,rohit-laptop,192.168.1.5,5270,18,Monday,False,0
yash,2025-05-30 03:56:16,local,yash-laptop,172.16.5.9,4935,3,Friday,False,1
simar,2025-05-30 09:00:16,ssh,simar-laptop,198.51.100.22,12629,9,Friday,False,1
ritu,2025-06-09 17:43:16,local,ritu-laptop,172.16.5.9,6504,17,Monday,False,0
kiran,2025-05-31 08:10:16,sso,kiran-laptop,192.168.1.5,11254,8,Saturday,True,1
rajat,2025-06-10 20:34:16,local,rajat-laptop,10.0.0.12,12601,20,Tuesday,False,1
arjun,2025-06-07 01:54:16,local,arjun-laptop,10.0.0.12,3086,1,Saturday,True,1
ritu,2025-06-09 21:30:16,local,ritu-laptop,203.0.113.45,10000,21,Monday,False,1
simar,2025-06-14 01:01:16,local,simar-laptop,172.16.5.9,6514,1,Saturday,True,1
sneha,2025-05-24 16:16:16,sso,sneha-laptop,198.51.100.22,11545,16,Saturday,True,1
ritu,2025-06-15 18:17:16,local,ritu-laptop,192.168.1.5,11780,18,Sunday,True,1
sneha,2025-06-01 19:24:16,ssh,sneha-laptop,172.16.5.9,8017,19,Sunday,True,1
arjun,2025-05-26 05:33:16,local,arjun-laptop,203.0.113.45,2688,5,Monday,False,1
meena,2025-06-18 11:45:16,local,meena-laptop,10.0.0.12,6201,11,Wednesday,False,0
manish,2025-05-26 12:10:16,vpn,manish-laptop,10.0.0.12,441,12,Monday,False,0
anil,2025-06-21 00:31:16,sso,anil-laptop,203.0.113.45,4899,0,Saturday,True,1
rahul,2025-06-15 15:55:16,local,rahul-laptop,172.16.5.9,11316,15,Sunday,True,1
kiran,2025-06-03 22:16:16,sso,kiran-laptop,203.0.113.45,9946,22,Tuesday,False,1
priya,2025-05-25 09:10:16,local,vikram-laptop,198.51.100.22,10021,9,Sunday,True,1
manish,2025-06-18 01:26:16,ssh,manish-laptop,203.0.113.45,12973,1,Wednesday,False,1
arjun,2025-06-04 17:36:16,vpn,arjun-laptop,203.0.113.45,2832,17,Wednesday,False,1
ankita,2025-06-21 18:20:16,local,ankita-laptop,203.0.113.45,8971,18,Saturday,True,1
kiran,2025-05-26 14:26:16,sso,kiran-laptop,172.16.5.9,10581,14,Monday,False,0
ankita,2025-06-04 23:58:16,local,ankita-laptop,172.16.5.9,3352,23,Wednesday,False,1
simar,2025-06-16 13:35:16,local,simar-laptop,172.16.5.9,10325,13,Monday,False,0
ankita,2025-06-18 06:07:16,sso,sneha-laptop,192.168.1.5,3900,6,Wednesday,False,1
neha,2025-06-08 11:41:16,ssh,neha-laptop,172.16.5.9,3068,11,Sunday,True,1
sneha,2025-05-31 17:22:16,vpn,sneha-laptop,172.16.5.9,13174,17,Saturday,True,1
manish,2025-06-10 12:28:16,sso,manish-laptop,10.0.0.12,2011,12,Tuesday,False,0
ritu,2025-06-13 09:46:16,local,ritu-laptop,203.0.113.45,3061,9,Friday,False,1
anil,2025-06-16 09:36:16,ssh,anil-laptop,203.0.113.45,7144,9,Monday,False,1
swati,2025-06-06 21:01:16,local,swati-laptop,198.51.100.22,13919,21,Friday,False,1
sneha,2025-05-30 11:33:16,local,sneha-laptop,198.51.100.22,11361,11,Friday,False,1
rahul,2025-06-05 12:23:16,local,meena-laptop,10.0.0.12,7878,12,Thursday,False,1
priya,2025-06-19 00:35:16,sso,priya-laptop,203.0.113.45,11673,0,Thursday,False,1
simar,2025-05-25 21:33:16,local,simar-laptop,198.51.100.22,3360,21,Sunday,True,1
anil,2025-06-14 02:08:16,sso,sneha-laptop,192.168.1.5,174,2,Saturday,True,1
rajat,2025-06-02 22:48:16,sso,rajat-laptop,203.0.113.45,6245,22,Monday,False,1
ankita,2025-05-29 09:07:16,local,ankita-laptop,192.168.1.5,6438,9,Thursday,False,0
ritu,2025-06-05 08:16:16,local,ritu-laptop,192.168.1.5,11096,8,Thursday,False,1
meena,2025-05-27 07:51:16,local,meena-laptop,203.0.113.45,7848,7,Tuesday,False,1
sneha,2025-06-06 16:30:16,local,sneha-laptop,198.51.100.22,6323,16,Friday,False,1
arjun,2025-06-13 18:08:16,sso,arjun-laptop,10.0.0.12,13672,18,Friday,False,1
rajat,2025-06-01 14:45:16,local,rajat-laptop,203.0.113.45,5093,14,Sunday,True,1
arjun,2025-05-24 17:52:16,sso,arjun-laptop,192.168.1.5,78,17,Saturday,True,0
preeti,2025-05-31 09:02:16,local,ankita-laptop,10.0.0.12,11694,9,Saturday,True,1
yash,2025-06-14 12:23:16,local,yash-laptop,203.0.113.45,12581,12,Saturday,True,1
rohit,2025-05-31 19:59:16,vpn,rohit-laptop,192.168.1.5,6720,19,Saturday,True,0
meena,2025-06-19 17:51:16,local,meena-laptop,203.0.113.45,9560,17,Thursday,False,1
ankita,2025-06-14 01:32:16,sso,ankita-laptop,192.168.1.5,9882,1,Saturday,True,1
swati,2025-05-26 01:20:16,sso,swati-laptop,203.0.113.45,9307,1,Monday,False,1
rajat,2025-06-22 22:17:16,local,rajat-laptop,198.51.100.22,11498,22,Sunday,True,1
neha,2025-06-23 14:22:16,local,neha-laptop,198.51.100.22,3036,14,Monday,False,1
rahul,2025-06-21 04:37:16,local,rahul-laptop,198.51.100.22,12577,4,Saturday,True,1
ankita,2025-06-20 09:39:16,local,ankita-laptop,198.51.100.22,6234,9,Friday,False,1
simar,2025-06-17 00:01:16,ssh,simar-laptop,192.168.1.5,8068,0,Tuesday,False,1
anil,2025-05-26 04:08:16,local,anil-laptop,10.0.0.12,302,4,Monday,False,1
preeti,2025-06-10 04:24:16,ssh,preeti-laptop,172.16.5.9,13053,4,Tuesday,False,1
simar,2025-06-10 00:06:16,ssh,simar-laptop,192.168.1.5,13353,0,Tuesday,False,1
rohit,2025-05-27 00:49:16,local,rohit-laptop,198.51.100.22,3560,0,Tuesday,False,1
deepa,2025-06-16 05:56:16,ssh,deepa-laptop,198.51.100.22,7917,5,Monday,False,1
deepa,2025-06-06 12:58:16,local,kiran-laptop,198.51.100.22,4384,12,Friday,False,1
ritu,2025-06-09 00:48:16,sso,ritu-laptop,192.168.1.5,11850,0,Monday,False,1
sneha,2025-06-19 15:29:16,local,sneha-laptop,198.51.100.22,102,15,Thursday,False,1
ankita,2025-05-26 17:57:16,vpn,ankita-laptop,198.51.100.22,8575,17,Monday,False,1
deepa,2025-06-16 13:58:16,ssh,yash-laptop,198.51.100.22,6206,13,Monday,False,1
priya,2025-05-30 13:11:16,local,priya-laptop,10.0.0.12,1736,13,Friday,False,0
varun,2025-05-24 14:46:16,sso,priya-laptop,192.168.1.5,10727,14,Saturday,True,1
ritu,2025-06-09 04:47:16,local,ritu-laptop,172.16.5.9,5822,4,Monday,False,1
ankita,2025-05-28 00:21:16,sso,deepa-laptop,172.16.5.9,10877,0,Wednesday,False,1
anil,2025-05-27 13:52:16,local,anil-laptop,172.16.5.9,8177,13,Tuesday,False,0
arjun,2025-06-12 16:55:16,local,arjun-laptop,192.168.1.5,7092,16,Thursday,False,0
yash,2025-06-13 21:08:16,ssh,yash-laptop,198.51.100.22,6707,21,Friday,False,1
ankita,2025-06-06 02:22:16,local,ankita-laptop,203.0.113.45,13703,2,Friday,False,1
ankita,2025-06-24 07:46:16,sso,ankita-laptop,203.0.113.45,3654,7,Tuesday,False,1
simar,2025-06-05 21:38:16,local,simar-laptop,198.51.100.22,3428,21,Thursday,False,1
swati,2025-06-09 02:01:16,local,swati-laptop,172.16.5.9,11192,2,Monday,False,1
manish,2025-06-05 11:04:16,vpn,manish-laptop,203.0.113.45,1745,11,Thursday,False,1
yash,2025-05-27 08:56:16,local,yash-laptop,10.0.0.12,1847,8,Tuesday,False,1
preeti,2025-06-10 03:11:16,local,preeti-laptop,203.0.113.45,10553,3,Tuesday,False,1
meena,2025-06-19 17:01:16,local,meena-laptop,192.168.1.5,11312,17,Thursday,False,1
ankita,2025-06-07 15:45:16,local,ankita-laptop,198.51.100.22,9338,15,Saturday,True,1
arjun,2025-05-27 03:05:16,vpn,arjun-laptop,172.16.5.9,10497,3,Tuesday,False,1
priya,2025-05-27 14:14:16,local,priya-laptop,203.0.113.45,9912,14,Tuesday,False,1
ritu,2025-05-31 16:17:16,local,ritu-laptop,192.168.1.5,6817,16,Saturday,True,0
anil,2025-05-29 23:31:16,local,anil-laptop,172.16.5.9,12745,23,Thursday,False,1
rahul,2025-05-31 02:40:16,vpn,rahul-laptop,198.51.100.22,9400,2,Saturday,True,1
rohit,2025-06-01 01:06:16,ssh,rohit-laptop,10.0.0.12,7743,1,Sunday,True,1
varun,2025-06-12 13:37:16,ssh,varun-laptop,192.168.1.5,12007,13,Thursday,False,1
ankita,2025-06-15 23:43:16,local,kiran-laptop,203.0.113.45,2733,23,Sunday,True,1
rahul,2025-06-15 00:00:16,local,rahul-laptop,192.168.1.5,2208,0,Sunday,True,1
rahul,2025-06-07 12:38:16,ssh,rahul-laptop,198.51.100.22,3861,12,Saturday,True,1
neha,2025-06-17 17:00:16,ssh,neha-laptop,172.16.5.9,10153,17,Tuesday,False,0
yash,2025-06-17 01:59:16,local,deepa-laptop,203.0.113.45,9585,1,Tuesday,False,1
arjun,2025-06-11 01:26:16,local,arjun-laptop,172.16.5.9,6415,1,Wednesday,False,1
priya,2025-06-08 05:40:16,local,priya-laptop,198.51.100.22,7288,5,Sunday,True,1
meena,2025-06-12 03:25:16,local,rahul-laptop,10.0.0.12,3311,3,Thursday,False,1
neha,2025-06-17 01:14:16,local,neha-laptop,172.16.5.9,12659,1,Tuesday,False,1
simar,2025-06-12 05:20:16,local,simar-laptop,10.0.0.12,13684,5,Thursday,False,1
rohit,2025-06-18 04:04:16,local,rohit-laptop,10.0.0.12,13635,4,Wednesday,False,1
simar,2025-05-29 15:28:16,local,simar-laptop,10.0.0.12,13574,15,Thursday,False,1
priya,2025-06-16 00:24:16,local,priya-laptop,198.51.100.22,11060,0,Monday,False,1
priya,2025-06-11 02:19:16,vpn,priya-laptop,203.0.113.45,9460,2,Wednesday,False,1
rohit,2025-06-11 19:36:16,local,rohit-laptop,203.0.113.45,7694,19,Wednesday,False,1
kiran,2025-06-10 10:26:16,local,kiran-laptop,198.51.100.22,10974,10,Tuesday,False,1
ankita,2025-06-23 12:20:16,local,ankita-laptop,198.51.100.22,5519,12,Monday,False,1
deepa,2025-05-29 21:51:16,ssh,deepa-laptop,192.168.1.5,2659,21,Thursday,False,0
swati,2025-05-25 15:21:16,ssh,swati-laptop,172.16.5.9,494,15,Sunday,True,1
neha,2025-05-29 19:05:16,ssh,neha-laptop,192.168.1.5,4941,19,Thursday,False,0
varun,2025-06-01 11:41:16,local,varun-laptop,203.0.113.45,10321,11,Sunday,True,1
rajat,2025-05-27 07:44:16,local,rajat-laptop,172.16.5.9,8375,7,Tuesday,False,1
varun,2025-05-30 09:35:16,local,varun-laptop,192.168.1.5,1955,9,Friday,False,0
rajat,2025-06-20 20:31:16,sso,rajat-laptop,192.168.1.5,3220,20,Friday,False,0
neha,2025-06-07 15:26:16,local,neha-laptop,192.168.1.5,1838,15,Saturday,True,1
meena,2025-05-26 13:54:16,local,meena-laptop,10.0.0.12,10382,13,Monday,False,0
varun,2025-06-23 01:54:16,local,varun-laptop,10.0.0.12,5163,1,Monday,False,1
arjun,2025-06-08 08:26:16,local,arjun-laptop,203.0.113.45,13124,8,Sunday,True,1
rohit,2025-06-11 07:40:16,local,rohit-laptop,198.51.100.22,11970,7,Wednesday,False,1
anil,2025-06-02 16:25:16,local,deepa-laptop,192.168.1.5,7069,16,Monday,False,1
ritu,2025-06-13 17:06:16,ssh,ritu-laptop,198.51.100.22,7428,17,Friday,False,1
kiran,2025-06-19 16:58:16,local,kiran-laptop,172.16.5.9,10809,16,Thursday,False,1
arjun,2025-05-24 21:39:16,vpn,arjun-laptop,172.16.5.9,7120,21,Saturday,True,1
rohit,2025-06-01 20:25:16,vpn,rohit-laptop,198.51.100.22,6798,20,Sunday,True,1
